Name,Term,ES,NES
TCGA-B6-A0RS-01A,Glycolysis,22740.530920202917,1.0400495952895374
TCGA-AR-A1AO-01A,Glycolysis,22740.47576494682,1.040047072736217
TCGA-A2-A0YH-01A,Ferroptosis,22738.98457350304,1.0399788723470946
TCGA-AO-A0JJ-01A,Hypoxia,22738.95510549938,1.039977524613157
TCGA-E2-A574-01A,EMT,22738.914245127577,1.0399756558435445
TCGA-AO-A0J4-01A,Basal,22738.67258660849,1.0399646034698837
TCGA-B6-A0IP-01A,Luminal,22738.522146975905,1.0399577230377808
TCGA-AC-A2FO-01A,Hypoxia,22738.413182645625,1.0399527394994452
TCGA-E2-A15E-01A,Glycolysis,22738.27335595016,1.039946344455348
TCGA-BH-A0HK-01A,Glycolysis,22738.10996601185,1.0399388717345126
TCGA-AN-A0XL-01A,FAO,22738.044579885638,1.0399358812672126
TCGA-A2-A0D4-01A,Glycolysis,22737.87989613719,1.0399283493733211
TCGA-A2-A0EY-01A,Ferroptosis,22737.611846692114,1.0399160899974145
TCGA-A1-A0SI-01A,Hypoxia,22737.559160910794,1.0399136803867624
TCGA-AO-A1KR-01A,Epithelial,22737.405525934773,1.0399066538140236
TCGA-D8-A142-01A,TamRes,22736.98627444337,1.0398874791366386
TCGA-BH-A1FE-01A,Ferroptosis,22736.87772633277,1.039882514634319
TCGA-BH-A0E1-01A,Ferroptosis,22736.725007331635,1.0398755299541513
TCGA-A2-A0CX-01A,Hypoxia,22736.006199024643,1.0398426548954554
TCGA-BH-A1F2-01A,Hypoxia,22735.320500998212,1.0398112941520592
TCGA-BH-A0DG-01A,Ferroptosis,22735.021913042412,1.039797638082037
TCGA-AC-A2BK-01A,Basal,22734.942219615248,1.0397939932631468
TCGA-C8-A1HN-01A,Ferroptosis,22734.867476487692,1.039790574848694
TCGA-C8-A273-01A,Glycolysis,22734.069663039038,1.0397540864501909
TCGA-GM-A3XL-01A,TamRes,22733.375922747935,1.0397223578897834
TCGA-BH-A0BQ-01A,Glycolysis,22733.261103700406,1.0397171065830162
TCGA-A8-A08Z-01A,Glycolysis,22733.17160143331,1.0397130131519086
TCGA-AO-A03R-01A,FAO,22733.092466699207,1.039709393885126
TCGA-BH-A18P-11A,Luminal,22732.92270053021,1.0397016295441799
TCGA-A8-A08I-01A,Ferroptosis,22732.787506759727,1.039695446389232
TCGA-BH-A0C7-01B,Mesenchymal,22732.703286397926,1.0396915945287142
TCGA-LL-A5YM-01A,Luminal,22732.520810989197,1.0396832489243102
TCGA-A8-A07O-01A,Epithelial,22732.39342915351,1.039677423052121
TCGA-A8-A094-01A,Ferroptosis,22732.308103280535,1.0396735206304948
TCGA-E2-A15G-01A,EMT,22732.26842609423,1.039671705974465
TCGA-B6-A0RS-01A,Hypoxia,22731.90136517597,1.0396549182591375
TCGA-E9-A1R5-01A,Ferroptosis,22731.79691808419,1.039650141318972
TCGA-AC-A8OQ-01A,Hypoxia,22731.671477410135,1.0396444042267845
TCGA-A2-A0ES-01A,FAO,22731.180356911314,1.0396219425842737
TCGA-AN-A0XV-01A,FAO,22730.478405171063,1.039589838469118
TCGA-AC-A3EH-01A,Glycolysis,22730.452674294997,1.0395886616545866
TCGA-AO-A1KO-01A,Hypoxia,22730.448635384906,1.0395884769330064
TCGA-BH-A0E1-11A,Mesenchymal,22730.43792633605,1.039587987149282
TCGA-AO-A0JD-01A,EMT,22730.28229365265,1.0395808692103934
TCGA-EW-A1PA-01A,Mesenchymal,22729.885456218653,1.0395627196511736
TCGA-AN-A04A-01A,Glycolysis,22729.81003787896,1.0395592703555547
TCGA-AN-A0FN-01A,Ferroptosis,22729.627784532073,1.0395509349072605
TCGA-AR-A250-01A,Glycolysis,22729.506844262458,1.0395454036433287
TCGA-BH-A0BQ-11A,FAO,22729.21539176553,1.0395320739170995
TCGA-BH-A0B7-01A,Hypoxia,22729.13323793189,1.0395283165702842
TCGA-BH-A0HO-01A,FAO,22728.600627715212,1.0395039573747031
TCGA-C8-A1HG-01A,Luminal,22728.305949246027,1.0394904801070135
TCGA-E2-A1LH-01A,Glycolysis,22728.2270360726,1.0394868709734195
TCGA-E2-A14X-01A,TamRes,22726.938480387827,1.0394279382324403
TCGA-AO-A0JL-01A,Ferroptosis,22726.82777127913,1.039422874895788
TCGA-D8-A1X5-01A,Ferroptosis,22726.81294049517,1.03942219660244
TCGA-OL-A66P-01A,FAO,22726.57927560641,1.0394115098214745
TCGA-E2-A1LH-11A,Hypoxia,22726.466934871733,1.0394063718615891
TCGA-BH-A28O-01A,FAO,22726.343736053055,1.0394007373017824
TCGA-E9-A1QZ-01A,Hypoxia,22725.517941705904,1.0393629691828428
TCGA-E9-A22G-01A,Ferroptosis,22724.544337353116,1.039318440899108
TCGA-E2-A15K-01A,TamRes,22724.197248089662,1.0393025665974371
TCGA-AO-A129-01A,Hypoxia,22723.864882189155,1.0392873656761603
TCGA-BH-A203-01A,Glycolysis,22723.131178307092,1.0392538093608625
TCGA-A8-A08B-01A,EMT,22722.323496455043,1.039216869625977
TCGA-BH-A0BD-01A,FAO,22722.264610676553,1.0392141764553424
TCGA-A2-A0CS-01A,Glycolysis,22722.126146448332,1.0392078437243686
TCGA-A8-A07B-01A,Glycolysis,22722.06033035661,1.03920483359238
TCGA-E2-A1II-01A,Mesenchymal,22722.037700306926,1.0392037985956994
TCGA-C8-A27B-01A,Glycolysis,22721.989898769683,1.0392016123684018
TCGA-E2-A15A-01A,Mesenchymal,22721.504729546516,1.0391794229104698
TCGA-AO-A12F-01A,Glycolysis,22721.487053551708,1.0391786144899755
TCGA-E2-A1IF-01A,FAO,22721.216554862825,1.0391662430966742
TCGA-A2-A0CV-01A,Hypoxia,22720.469692296716,1.0391320849623569
TCGA-A2-A0YG-01A,Glycolysis,22720.085126830138,1.0391144966677264
TCGA-HN-A2OB-01A,Luminal,22720.019965796426,1.0391115164951448
TCGA-AR-A1AL-01A,Ferroptosis,22719.93295441184,1.039107536985799
TCGA-BH-A201-01A,Glycolysis,22719.924385877992,1.0391071450996028
TCGA-A2-A0YL-01A,Hypoxia,22719.801500417456,1.039101524871388
TCGA-GM-A2DF-01A,Glycolysis,22719.524114494772,1.0390888384869919
TCGA-BH-A5IZ-01A,TamRes,22719.416612792742,1.0390839218426935
TCGA-C8-A12W-01A,Glycolysis,22718.86012570031,1.0390584706262158
TCGA-B6-A0IQ-01A,EMT,22718.6175270346,1.0390473752544773
TCGA-E2-A9RU-01A,Hypoxia,22718.576452236222,1.0390454966779579
TCGA-AO-A12G-01A,Glycolysis,22718.32829308726,1.0390341469947268
TCGA-BH-A0HB-01A,Mesenchymal,22717.990319438966,1.0390186896002906
TCGA-E9-A1N5-11A,Glycolysis,22717.681742429464,1.0390045766758838
TCGA-A2-A0SU-01A,Ferroptosis,22716.7136727051,1.038960301521158
TCGA-E9-A22G-01A,Glycolysis,22716.21493843835,1.0389374916591494
TCGA-A7-A13H-01A,Luminal,22715.934259170266,1.0389246546519486
TCGA-AR-A24P-01A,Ferroptosis,22715.816232046476,1.0389192566222032
TCGA-E2-A155-01A,TamRes,22714.533270197506,1.0388605797181119
TCGA-E9-A1N5-11A,Hypoxia,22714.236158258474,1.0388469911544573
TCGA-BH-A0B7-01A,FAO,22714.21285600178,1.0388459254140519
TCGA-LD-A74U-01A,Hypoxia,22713.821825099658,1.0388280414194817
TCGA-BH-A1FE-06A,TamRes,22713.612177936353,1.0388184531012443
TCGA-E9-A6HE-01A,Glycolysis,22713.60715401769,1.0388182233298027
TCGA-E2-A1B6-01A,Ferroptosis,22713.223257417234,1.0388006656261002
TCGA-AO-A0J8-01A,Ferroptosis,22713.040935973808,1.0387923270633765
TCGA-B6-A401-01A,Luminal,22713.008935459144,1.038790863503777
TCGA-A7-A13G-11A,Hypoxia,22713.000773022883,1.0387904901906577
TCGA-A2-A0YG-01A,Ferroptosis,22712.55691879136,1.0387701902946052
TCGA-C8-A130-01A,Mesenchymal,22712.259279365007,1.0387565776060532
TCGA-A2-A25E-01A,Mesenchymal,22712.113179929096,1.0387498956750234
TCGA-BH-A0BC-01A,Ferroptosis,22711.977598362293,1.0387436947840163
TCGA-BH-A0HB-01A,Glycolysis,22711.834440508406,1.0387371473877167
TCGA-A7-A3IY-01A,Hypoxia,22711.77249338574,1.0387343142049696
TCGA-BH-A0EA-01A,Ferroptosis,22711.341086423465,1.0387145835910234
TCGA-AR-A1AL-01A,Hypoxia,22710.202588938442,1.038662513837125
TCGA-PE-A5DD-01A,Mesenchymal,22710.168862861752,1.03866097135808
TCGA-E9-A2JT-01A,Ferroptosis,22709.678545542145,1.0386385464493737
TCGA-A1-A0SJ-01A,FAO,22709.442382793095,1.038627745427514
TCGA-OL-A66J-01A,FAO,22709.42916101845,1.0386271407230143
TCGA-BH-A0AY-01A,Glycolysis,22708.929878471623,1.0386043057851415
TCGA-A1-A0SD-01A,Glycolysis,22708.169541285894,1.0385695313823329
TCGA-AO-A03O-01A,EMT,22708.084512232403,1.0385656425358947
TCGA-BH-A1ES-01A,Mesenchymal,22707.831102534758,1.0385540527161845
TCGA-AC-A62V-01A,Luminal,22707.366943051893,1.0385328241492704
TCGA-E9-A295-01A,Glycolysis,22707.316225039536,1.0385305045355195
TCGA-AR-A24W-01A,FAO,22707.129271194633,1.0385219541075892
TCGA-A2-A0EO-01A,Ferroptosis,22706.662103857,1.0385005879749276
TCGA-A8-A06Y-01A,Ferroptosis,22706.580118889637,1.0384968383512962
TCGA-A2-A1FV-01A,Epithelial,22706.281159217517,1.0384831652806417
TCGA-BH-A0RX-01A,Epithelial,22706.189176900458,1.0384789584232041
TCGA-AR-A254-01A,Hypoxia,22705.967876686533,1.038468837146848
TCGA-BH-A0BA-01A,Glycolysis,22705.809737305623,1.0384616045628907
TCGA-E2-A1LS-01A,EMT,22705.62741350078,1.0384532658921664
TCGA-BH-A208-01A,Hypoxia,22705.522805594002,1.0384484815970465
TCGA-E9-A227-01A,Ferroptosis,22705.471732355913,1.0384461457368683
TCGA-A7-A26F-01B,Epithelial,22705.104550542612,1.0384293524923456
TCGA-E2-A10E-01A,Luminal,22704.995243614732,1.038424353285137
TCGA-BH-A0B0-01A,FAO,22704.955995544708,1.0384225582549553
TCGA-BH-A0DV-01A,Glycolysis,22704.85774752423,1.0384180648324275
TCGA-B6-A401-01A,Ferroptosis,22704.426942549224,1.0383983617506711
TCGA-AC-A2FB-11A,Luminal,22704.178563218975,1.0383870019973385
TCGA-A8-A0A2-01A,Mesenchymal,22704.141612482443,1.0383853120368574
TCGA-A8-A09N-01A,Luminal,22703.87891914509,1.0383732976252256
TCGA-D8-A73W-01A,Hypoxia,22703.77979760083,1.038368764251649
TCGA-LL-A740-01A,TamRes,22703.469588883818,1.0383545767002802
TCGA-BH-A0W4-01A,Ferroptosis,22703.198532464732,1.038342179798908
TCGA-AR-A1AK-01A,Hypoxia,22702.939021414986,1.038330310930797
TCGA-AR-A0TY-01A,TamRes,22702.76109442007,1.0383221733503818
TCGA-BH-A1FB-01A,Hypoxia,22702.72023614261,1.038320304676555
TCGA-AR-A1AW-01A,Luminal,22702.08181707493,1.038291106260067
TCGA-AO-A1KT-01A,Hypoxia,22701.752482889326,1.038276043995793
TCGA-GM-A2DM-01A,Glycolysis,22701.54118879578,1.0382663803543746
TCGA-E9-A227-01A,Luminal,22701.47880979026,1.0382635274192484
TCGA-AC-A3HN-01A,Hypoxia,22701.33844930206,1.0382571079618725
TCGA-A2-A4RW-01A,Luminal,22701.289648043472,1.0382548760118173
TCGA-B6-A0RI-01A,Hypoxia,22701.192070355566,1.0382504132472858
TCGA-E9-A5FK-01A,Ferroptosis,22701.15460574077,1.0382486997843243
TCGA-E9-A1NA-01A,Glycolysis,22701.05990742256,1.0382443687092113
TCGA-E9-A1N4-01A,FAO,22700.446679358785,1.0382163224159304
TCGA-E9-A1RC-11A,Hypoxia,22700.30298105742,1.0382097503019942
TCGA-AC-A23H-11A,Epithelial,22699.779262105127,1.0381857977528524
TCGA-S3-AA15-01A,Glycolysis,22699.72582254564,1.0381833536677774
TCGA-AN-A0FS-01A,FAO,22699.55933010667,1.0381757390525173
TCGA-AC-A2FO-01A,Ferroptosis,22699.518211482846,1.038173858471619
TCGA-BH-A0DP-01A,Hypoxia,22699.235288997384,1.0381609188697454
TCGA-BH-A0DZ-01A,Luminal,22699.170803583995,1.0381579695969982
TCGA-A2-A1FW-01A,Mesenchymal,22699.154254647852,1.0381572127230976
TCGA-A2-A0CO-01A,Ferroptosis,22698.70084393166,1.0381364757564222
TCGA-AR-A0U3-01A,Glycolysis,22698.522982874056,1.0381283411916826
TCGA-AO-A0JF-01A,Hypoxia,22698.360482898388,1.0381209091737356
TCGA-D8-A1JL-01A,Glycolysis,22698.33090532718,1.0381195564286712
TCGA-AO-A03V-01A,Ferroptosis,22697.98495927382,1.0381037344122876
TCGA-C8-A1HJ-01A,Ferroptosis,22697.555093105657,1.0380840742673334
TCGA-A8-A09T-01A,Mesenchymal,22697.504279186145,1.0380817502672206
TCGA-D8-A1XU-01A,Glycolysis,22697.210518020802,1.0380683149528827
TCGA-D8-A27N-01A,Glycolysis,22697.166197670012,1.0380662879393945
TCGA-AN-A0XO-01A,Mesenchymal,22697.119486561493,1.0380641515834017
TCGA-BH-A203-11A,Epithelial,22697.033298553688,1.0380602097316063
TCGA-AR-A2LK-01A,Mesenchymal,22696.94233464111,1.038056049451409
TCGA-BH-A1EW-11B,Hypoxia,22696.830826224883,1.038050949558026
TCGA-A2-A0T7-01A,Glycolysis,22696.793526455273,1.0380492436343416
TCGA-B6-A0IN-01A,Glycolysis,22696.74781372312,1.0380471529395932
TCGA-E9-A1N9-11A,Luminal,22696.714670403646,1.038045637113242
TCGA-A8-A09N-01A,Ferroptosis,22696.59115773932,1.038039988199547
TCGA-AO-A0JE-01A,Glycolysis,22696.324316758895,1.0380277840933778
TCGA-GM-A2DH-01A,Ferroptosis,22696.05439266939,1.0380154389796672
TCGA-B6-A0WX-01A,Glycolysis,22695.82252083301,1.038004834204852
TCGA-BH-A0BS-01A,Ferroptosis,22695.733610114028,1.0380007678284944
TCGA-EW-A1PB-01A,Glycolysis,22695.6935175207,1.0379989341736158
TCGA-S3-AA11-01A,Luminal,22695.49839978842,1.0379900103661988
TCGA-D8-A1JJ-01A,Hypoxia,22695.30311139659,1.0379810787535817
TCGA-AR-A2LN-01A,FAO,22695.08441865768,1.0379710767314039
TCGA-B6-A0RH-01A,Hypoxia,22694.511794942046,1.037944887498365
TCGA-PL-A8LV-01A,TamRes,22694.318727228627,1.0379360574495895
TCGA-A8-A08O-01A,Luminal,22694.10906293572,1.0379264683479212
TCGA-EW-A1J2-01A,Ferroptosis,22693.770000762706,1.0379109611692605
TCGA-AR-A1AP-01A,Hypoxia,22693.58902423998,1.0379026841171601
TCGA-E2-A15F-01A,Ferroptosis,22693.435037632036,1.0378956414623586
TCGA-A8-A08P-01A,Glycolysis,22693.141450188945,1.0378822140932948
TCGA-BH-A0BZ-01A,Luminal,22692.815246750593,1.0378672950153178
TCGA-D8-A1JH-01A,Ferroptosis,22692.695830857934,1.0378618334695313
TCGA-A2-A0CP-01A,Hypoxia,22692.688301568312,1.0378614891136915
TCGA-A2-A0YK-01A,Luminal,22692.290016011626,1.0378432733238536
TCGA-BH-A1FG-01A,EMT,22691.72131208389,1.0378172633642815
TCGA-AC-A2QH-01B,OXPHOS,22691.709075023544,1.0378167036961847
TCGA-AO-A03R-01A,Mesenchymal,22691.296465755677,1.037797832804227
TCGA-B6-A1KN-01A,Mesenchymal,22691.162806929355,1.0377917198507207
TCGA-D8-A27E-01A,EMT,22690.17635454611,1.0377466039558647
TCGA-A2-A1G6-01A,Luminal,22690.1369464644,1.0377448016074686
TCGA-AN-A0FX-01A,Epithelial,22689.73328559213,1.0377263399748746
TCGA-BH-A1FE-11B,Epithelial,22689.444726715537,1.0377131425898236
TCGA-A2-A0CM-01A,TamRes,22689.386531494,1.037710481002158
TCGA-A2-A0YF-01A,Ferroptosis,22688.995322553597,1.0376925888649178
TCGA-AR-A1AQ-01A,Basal,22688.894603844652,1.0376879824442127
TCGA-LD-A74U-01A,Glycolysis,22688.79220626002,1.0376832992392853
TCGA-E2-A1L6-01A,Ferroptosis,22688.625884965306,1.0376756924513937
TCGA-A8-A079-01A,Glycolysis,22688.512566077774,1.0376705097551966
TCGA-AC-A23E-01A,Ferroptosis,22688.395309212006,1.0376651469535887
TCGA-4H-AAAK-01A,Hypoxia,22688.329620273893,1.0376621426370343
TCGA-A7-A13F-01A,Glycolysis,22688.21509903157,1.0376569049505375
TCGA-E9-A1NA-01A,Ferroptosis,22687.66409300179,1.037631704413211
TCGA-LL-A5YL-01A,Mesenchymal,22687.47006465137,1.0376228304292203
TCGA-BH-A0C3-01A,Hypoxia,22687.364426907305,1.0376179990339751
TCGA-E9-A1NF-01A,Ferroptosis,22687.319861088472,1.0376159607938829
TCGA-E2-A573-01A,Hypoxia,22687.187183702237,1.0376098927270314
TCGA-E9-A6HE-01A,Hypoxia,22686.610416906668,1.0375835140081522
TCGA-A2-A259-01A,Hypoxia,22685.800293023873,1.0375464625857649
TCGA-AN-A0XW-01A,Glycolysis,22685.507666737907,1.037533079175705
TCGA-A2-A1G1-01A,TamRes,22685.042199685322,1.0375117908064333
TCGA-BH-A1FH-01A,Ferroptosis,22685.003944486914,1.0375100411857334
TCGA-E2-A154-01A,Glycolysis,22684.962342573715,1.037508138501353
TCGA-BH-A0H7-11A,Glycolysis,22684.49247627082,1.0374866489301604
TCGA-BH-A1EU-11A,Luminal,22684.42826695347,1.0374837122848042
TCGA-AR-A24V-01A,Glycolysis,22684.287055065695,1.0374772538882415
TCGA-AO-A12D-01A,Ferroptosis,22684.270652384977,1.0374765037034062
TCGA-B6-A40B-01A,Mesenchymal,22683.768847718246,1.0374535534151135
TCGA-BH-A0EI-01A,TamRes,22683.768453693283,1.037453535394184
TCGA-AO-A03P-01A,TamRes,22683.53612133937,1.0374429095573683
TCGA-S3-AA14-01A,FAO,22683.341938765807,1.0374340285199046
TCGA-LL-A440-01A,FAO,22683.18161701189,1.0374266961240226
TCGA-AC-A5XS-01A,Ferroptosis,22682.62152383767,1.0374010799815845
TCGA-A2-A4RY-01A,Hypoxia,22682.620702771354,1.0374010424297042
TCGA-A2-A0EM-01A,Glycolysis,22682.058857369964,1.037375346148277
TCGA-LL-A8F5-01A,Mesenchymal,22681.781953172445,1.037362681795823
TCGA-A7-A56D-01A,Hypoxia,22680.335968269614,1.0372965489505408
TCGA-BH-A1EW-11B,Luminal,22680.32289502112,1.0372959510389592
TCGA-A8-A079-01A,Ferroptosis,22679.947422832676,1.0372787786299684
TCGA-BH-A0DO-11A,Luminal,22679.946528856493,1.0372787377435189
TCGA-GM-A2DN-01A,Hypoxia,22679.760776264295,1.037270242255484
TCGA-A8-A09A-01A,Luminal,22679.28024030305,1.0372482647021117
TCGA-A8-A06Z-01A,Glycolysis,22678.653730269853,1.037219610951293
TCGA-AN-A0FW-01A,Ferroptosis,22678.51119163202,1.0372130918751503
TCGA-E2-A1LK-01A,EMT,22678.362805225548,1.037206305348374
TCGA-B6-A0IO-01A,EMT,22678.239725349526,1.0372006762284693
TCGA-BH-A1ES-01A,Luminal,22678.138639554512,1.0371960530188986
TCGA-A2-A0D1-01A,Glycolysis,22678.04904799923,1.037191955504151
TCGA-OL-A6VO-01A,Glycolysis,22677.90829581336,1.0371855181322858
TCGA-BH-A0AY-01A,Hypoxia,22677.721741263376,1.0371769859663091
TCGA-S3-AA10-01A,Glycolysis,22677.323719438184,1.0371587822383634
TCGA-AN-A04D-01A,Epithelial,22676.89638444532,1.037139237857982
TCGA-AN-A0XL-01A,Ferroptosis,22676.884481949524,1.037138693491363
TCGA-D8-A27V-01A,Luminal,22676.63441759426,1.0371272566725656
TCGA-A8-A08H-01A,Glycolysis,22676.499812802846,1.037121100454871
TCGA-AN-A0XL-01A,Hypoxia,22676.38109575189,1.0371156708709606
TCGA-A8-A06P-01A,Glycolysis,22675.792824077602,1.0370887659706787
TCGA-E2-A107-01A,EMT,22674.70420112967,1.0370389772537665
TCGA-E9-A1QZ-01A,Luminal,22674.702745447295,1.0370389106774025
TCGA-AR-A1AH-01A,Basal,22674.262228035997,1.0370187633924974
TCGA-BH-A0AY-01A,FAO,22674.248994506368,1.037018158150378
TCGA-AR-A2LK-01A,Ferroptosis,22674.0437973665,1.037008773356196
TCGA-A8-A0A1-01A,FAO,22673.657488349196,1.036991105319398
TCGA-E2-A1B1-01A,Hypoxia,22673.643172765736,1.0369904505890033
TCGA-OL-A66I-01A,Ferroptosis,22673.518418742075,1.0369847449011163
TCGA-AR-A1AY-01A,TamRes,22673.5027915921,1.0369840301855686
TCGA-3C-AAAU-01A,TamRes,22673.36923546815,1.036977921929207
TCGA-EW-A1OZ-01A,Hypoxia,22673.13142661287,1.0369670456218525
TCGA-4H-AAAK-01A,Glycolysis,22672.669654772682,1.0369459262549745
TCGA-A8-A095-01A,Glycolysis,22672.6378821869,1.036944473119817
TCGA-BH-A8G0-01A,Ferroptosis,22672.513802419282,1.0369387982693683
TCGA-BH-A8G0-01A,Luminal,22672.50125637936,1.0369382244699354
TCGA-A7-A4SA-01A,Glycolysis,22672.16629065356,1.036922904644344
TCGA-BH-A1EU-11A,Hypoxia,22672.1477133611,1.0369220550025493
TCGA-E9-A6HE-01A,FAO,22672.11599088604,1.0369206041592307
TCGA-EW-A1PB-01A,TamRes,22671.5955120389,1.0368967997979244
TCGA-A1-A0SM-01A,Hypoxia,22671.561242801756,1.0368952324771634
TCGA-AO-A0J9-01A,Hypoxia,22671.286467735692,1.0368826655016052
TCGA-E9-A1NA-11A,Epithelial,22671.20390689873,1.0368788895402887
TCGA-C8-A8HP-01A,Mesenchymal,22670.94273800533,1.0368669448498664
TCGA-C8-A1HG-01A,Mesenchymal,22669.89975954162,1.0368192437063493
TCGA-AC-A8OQ-01A,Glycolysis,22669.769605872156,1.0368132910629513
TCGA-AR-A1AN-01A,Glycolysis,22669.62314122073,1.0368065924286065
TCGA-A7-A13E-11A,Luminal,22669.41029201082,1.0367968576631605
TCGA-D8-A1JC-01A,Glycolysis,22669.21835445502,1.036788079302711
TCGA-A2-A0T2-01A,TamRes,22668.88784814918,1.0367729634309297
TCGA-A8-A0AD-01A,Ferroptosis,22668.073470031683,1.036735717438983
TCGA-AR-A1AK-01A,Ferroptosis,22667.992704862827,1.0367320236034487
TCGA-BH-A18V-01A,Epithelial,22667.882817273017,1.0367269978393754
TCGA-A2-A25A-01A,Hypoxia,22667.699040134812,1.0367185926997204
TCGA-BH-A1FJ-11B,Luminal,22667.596498312254,1.0367139028979993
TCGA-OK-A5Q2-01A,Hypoxia,22667.44179257489,1.0367068273534528
TCGA-PL-A8LY-01A,EMT,22667.19508510454,1.036695544063472
TCGA-BH-A0B7-11A,FAO,22666.706940332486,1.0366732185173182
TCGA-AR-A1AK-01A,FAO,22666.50899960934,1.0366641655989972
TCGA-AR-A252-01A,FAO,22666.461187979494,1.036661978910109
TCGA-AR-A24U-01A,FAO,22666.328373975168,1.0366559045949608
TCGA-BH-A0DT-01A,Ferroptosis,22665.767687925203,1.0366302613370528
TCGA-OL-A5RW-01A,Hypoxia,22665.75331603516,1.0366296040314484
TCGA-E2-A1BC-01A,Hypoxia,22665.571865359852,1.0366213052937416
TCGA-A8-A07E-01A,Hypoxia,22665.529077057785,1.0366193483492707
TCGA-S3-AA12-01A,TamRes,22665.205005505886,1.0366045267741906
TCGA-AO-A0J5-01A,Ferroptosis,22664.43504991382,1.0365693124687405
TCGA-C8-A27A-01A,EMT,22664.41128025791,1.0365682253515973
TCGA-5L-AAT1-01A,Ferroptosis,22663.93240279785,1.0365463236506092
TCGA-E2-A1L9-01A,Ferroptosis,22663.87124096661,1.0365435263835598
TCGA-E9-A295-01A,Hypoxia,22663.83535259867,1.0365418850110395
TCGA-AR-A2LH-01A,FAO,22663.61112225721,1.0365316297238296
TCGA-AR-A0U3-01A,Ferroptosis,22663.372022169184,1.0365206943612975
TCGA-A8-A092-01A,Glycolysis,22663.287323869838,1.0365168206420663
TCGA-AR-A0TX-01A,Glycolysis,22662.93833682675,1.0365008595444913
TCGA-E9-A245-01A,Luminal,22662.916396775945,1.0364998561052556
TCGA-E9-A1N6-01A,Ferroptosis,22662.831668504306,1.0364959810152266
TCGA-AN-A04A-01A,Ferroptosis,22662.110328124392,1.0364629901509046
TCGA-EW-A1IW-01A,Glycolysis,22662.09315182784,1.036462204584361
TCGA-A2-A0T1-01A,Glycolysis,22662.007798730356,1.036458300917608
TCGA-E2-A1LK-01A,Ferroptosis,22661.93606493562,1.0364550201365021
TCGA-GM-A2D9-01A,Luminal,22661.80389195625,1.0364489751389518
TCGA-LL-A6FP-01A,TamRes,22661.4947721917,1.0364348373913705
TCGA-LD-A9QF-01A,Glycolysis,22661.45205948043,1.0364328839040828
TCGA-GM-A4E0-01A,Ferroptosis,22661.221266542812,1.0364223284732441
TCGA-BH-A1EY-01A,Glycolysis,22661.060659202638,1.036414983015931
TCGA-E2-A1LE-01A,Glycolysis,22661.03945415805,1.0364140131925739
TCGA-A2-A0SW-01A,Glycolysis,22659.96486382065,1.0363648662641474
TCGA-EW-A1P3-01A,Mesenchymal,22659.58726199608,1.0363475964551792
TCGA-A2-A0SY-01A,FAO,22658.945101514164,1.0363182269232334
TCGA-BH-A18M-01A,Hypoxia,22658.896367145164,1.036315998032407
TCGA-E2-A14R-01A,EMT,22658.54575593874,1.0362999626529066
TCGA-A7-A0CG-01A,FAO,22658.42943357816,1.0362946425913624
TCGA-A7-A0D9-01A,TamRes,22658.374666328076,1.0362921377836918
TCGA-A8-A09E-01A,Glycolysis,22657.836351197115,1.0362675176709926
TCGA-BH-A0E1-11A,FAO,22657.68883308793,1.0362607708562284
TCGA-AO-A12H-01A,Luminal,22657.480613877266,1.0362512478461219
TCGA-EW-A1J5-01A,Mesenchymal,22656.826216534373,1.0362213186551974
TCGA-A8-A08R-01A,Glycolysis,22656.503588531694,1.0362065631015653
TCGA-A8-A09V-01A,TamRes,22656.014064334857,1.0361841744667268
TCGA-A8-A06U-01A,Glycolysis,22655.54434623686,1.0361626916737596
TCGA-AN-A0AM-01A,Mesenchymal,22655.542783961617,1.0361626202223173
TCGA-E9-A5FL-01A,FAO,22655.503122549555,1.0361608062877303
TCGA-BH-A0DT-01A,Hypoxia,22654.989168226693,1.0361373003288163
TCGA-AR-A5QQ-01A,RPMS,22654.952734168644,1.036135633998885
TCGA-BH-A0C0-01A,FAO,22654.433971559658,1.0361119081305918
TCGA-C8-A12Q-01A,Glycolysis,22654.35853232751,1.0361084578794462
TCGA-A1-A0SQ-01A,Glycolysis,22654.347434076324,1.0361079502953578
TCGA-AR-A1AY-01A,Epithelial,22654.30888212757,1.036106187102632
TCGA-D8-A1X7-01A,Glycolysis,22654.094181178694,1.036096367646975
TCGA-BH-A0BP-01A,FAO,22653.94988151017,1.0360897680292098
TCGA-B6-A0RV-01A,Ferroptosis,22653.48954147444,1.0360687141466274
TCGA-A8-A076-01A,Ferroptosis,22653.217128236913,1.0360562551904828
TCGA-BH-A0DL-01A,Glycolysis,22652.90435001994,1.0360419501217437
TCGA-A2-A4S3-01A,Luminal,22652.805771880026,1.0360374416010376
TCGA-EW-A1P8-01A,Hypoxia,22652.34965569957,1.036016580898596
TCGA-AC-A6NO-01A,TamRes,22652.24915994744,1.0360119846749327
TCGA-D8-A1XJ-01A,Hypoxia,22652.13895798562,1.0360069445328977
TCGA-C8-A1HM-01A,Glycolysis,22652.012259718707,1.0360011499240696
TCGA-AC-A7VC-01A,Hypoxia,22651.768318909577,1.0359899931687282
TCGA-A2-A1G6-01A,Hypoxia,22651.562289086804,1.0359805702913756
